Price,Close,High,Low,Open,Volume,EMA_9,SMA_5,SMA_15,SMA_30,RSI,MACD,MACD_signal,Target_Close
2014-10-21,5029.1484375,5060.13209448871,5016.263685238231,5057.091197255533,28722900.0,5002.4214974438455,5002.48046875,4992.366731770833,5079.899479166666,47.83237695665527,-38.29965434657879,-45.00461547933508,5074.1259765625
2014-10-22,5074.1259765625,5079.037406715713,5054.191692949295,5055.297606986181,32725400.0,5016.762393267576,5024.75634765625,4987.927604166666,5077.61064453125,52.72984161571552,-30.153766150861884,-42.03444561364044,5103.3193359375
2014-10-23,5103.3193359375,5103.3193359375,5069.043815205978,5076.388255765581,36205100.0,5034.073781801561,5055.13603515625,4994.774609375,5076.626839192709,55.640743627950755,-21.099212359051307,-37.847398962722615,5072.87060546875
2014-10-24,5072.87060546875,5107.065564812723,5062.70693819708,5098.09374572563,28341500.0,5041.833146534999,5063.96015625,5003.022428385417,5074.27216796875,52.04112101323034,-16.193700424410054,-33.516659255060105,5024.09619140625
2014-10-27,5024.09619140625,5090.8474962017535,5024.09619140625,5086.055690762121,26439700.0,5038.28575550925,5060.712109375,5004.6326171875,5070.252115885417,46.81632954206671,-16.05664347291713,-30.02465609863151,5001.109375
2014-10-28,5001.109375,5032.3537633061,4995.660368522587,5028.133224597251,31703100.0,5030.8504794074,5055.104296875,5002.530240885417,5065.945654296875,44.546429820313016,-17.5999871305321,-27.53972230501163,5073.85888671875
2014-10-29,5073.85888671875,5074.10790047489,5018.778020385106,5019.290695765394,36601600.0,5039.45216086967,5055.05087890625,5010.232421875,5062.141536458334,52.41064002202664,-12.805210005737536,-24.59281984515681,5058.65185546875
2014-10-30,5058.65185546875,5076.0891637701125,5032.179743235811,5072.707947966709,34495600.0,5043.292099789486,5046.1173828125,5014.56357421875,5057.165299479167,50.78921764141049,-10.115786432114874,-21.697413162548425,5089.34912109375
2014-10-31,5089.34912109375,5089.34912109375,5060.399562376322,5075.898960125155,32489800.0,5052.503504050339,5049.4130859375,5023.002408854167,5052.564322916666,53.89027078590049,-5.444623850989956,-18.44685530023673,5085.31103515625
2014-11-03,5085.31103515625,5103.499780970426,5060.119143706597,5102.338693309466,29379500.0,5059.065010271522,5061.6560546875,5034.4990234375,5048.088020833334,53.41344462545317,-2.044960606080167,-15.166476361405419,5070.74267578125
2014-11-04,5070.74267578125,5090.247776355005,5070.288591883844,5078.323435556661,31631200.0,5061.400543373467,5075.58271484375,5044.38916015625,5044.182373046875,51.63826967033467,-0.5202507135600172,-12.237231231836338,5066.634765625
2014-11-05,5066.634765625,5087.0451037762905,5051.811124022369,5075.046547493581,38222200.0,5062.447387823774,5074.137890625,5051.3150390625,5040.610026041667,51.12233321434454,0.3525548104344125,-9.719274023382189,5034.03515625
2014-11-06,5034.03515625,5074.051666198326,5029.754561026688,5069.747634386589,30956200.0,5056.76494150902,5069.21455078125,5056.82265625,5035.038639322916,47.10048175083734,-1.568179556069481,-8.089055129919648,4987.22998046875
2014-11-07,4987.22998046875,5040.775262509017,4979.002272926138,5033.169601100717,38116100.0,5042.8579493009665,5048.79072265625,5054.054654947917,5030.200862630209,41.99245887343702,-6.788903642791411,-7.829024832494001,4965.19384765625
2014-11-10,4965.19384765625,5008.594989518309,4965.19384765625,4997.105202589691,30091600.0,5027.325128972024,5024.76728515625,5049.045149739583,5024.313623046875,39.80379939525999,-12.559716258254412,-8.775163117646084,5032.08837890625
2014-11-11,5032.08837890625,5043.324758100023,4970.304650125923,4970.926696234335,35239300.0,5028.277778958869,5017.03642578125,5049.241145833334,5020.803938802083,48.567446744896536,-11.601561640645741,-9.340442822246015,5048.64404296875
2014-11-12,5048.64404296875,5067.767321052085,5035.508812743608,5047.044495938137,30576300.0,5032.351031760845,5013.43828125,5047.542350260416,5017.734977213541,50.488598645936214,-9.397979417982242,-9.35195014139326,5048.47119140625
2014-11-13,5048.47119140625,5052.288913694308,5029.424082254552,5046.301354106323,28575000.0,5035.5750636899265,5016.32548828125,5043.885807291666,5019.330208333334,50.467403033714234,-7.578215357711997,-8.997203184657007,5049.291015625
2014-11-14,5049.291015625,5067.879646670968,5035.264706779486,5047.441478328839,28434900.0,5038.318254076941,5028.7376953125,5042.313834635416,5022.668131510417,50.573388326933575,-6.000713773297321,-8.39790530238507,5053.74609375
2014-11-17,5053.74609375,5073.564658013505,5036.839037215079,5037.103675348383,35071900.0,5041.4038220115535,5046.44814453125,5044.290494791667,5024.461555989584,51.184654188059305,-4.341004433389571,-7.58652512858597,5102.2705078125
2014-11-18,5102.2705078125,5102.2705078125,5068.083362819414,5076.906261360147,40957300.0,5053.577159171743,5060.4845703125,5051.0345703125,5026.782405598959,57.368884531061184,0.8797012075165185,-5.893279861365473,5127.73388671875
2014-11-19,5127.73388671875,5140.778301802227,5111.497212845942,5113.956101690095,49030800.0,5068.408504681145,5076.3025390625,5054.626236979167,5032.429329427084,60.21705899806838,6.991239258212772,-3.3163760374498246,5093.36767578125
2014-11-20,5093.36767578125,5126.0792932166805,5071.242560364372,5122.992499297241,38567900.0,5073.400338901166,5085.2818359375,5056.940625,5035.752099609375,54.887249765543004,8.95834495809413,-0.8614318383410335,5111.845703125
2014-11-21,5111.845703125,5122.622138614718,5083.897085306733,5090.850427602464,48990800.0,5081.089411745933,5097.7927734375,5058.440397135417,5040.721402994792,57.08659659080932,11.871465907554011,1.6851477108379753,5141.56396484375
2014-11-24,5141.56396484375,5156.883192582984,5124.609546867107,5133.748351188868,56104100.0,5093.184322365497,5115.35634765625,5062.190592447917,5048.344807942708,60.42804247436456,16.389225809536583,4.625963330577697,5118.74560546875
2014-11-25,5118.74560546875,5149.278596829101,5118.74560546875,5136.834256937182,51968200.0,5098.296578986148,5118.6513671875,5065.390787760417,5054.889973958333,56.77271071720103,17.921741499870222,7.285118964436203,5132.83642578125
2014-11-26,5132.83642578125,5136.864101104782,5107.373061034307,5125.039365865929,48196500.0,5105.204548345169,5119.671875,5069.804231770833,5060.559635416666,58.44439562333541,20.042248102697158,9.836544792088395,5145.11474609375
2014-11-27,5145.11474609375,5148.21277008155,5134.502366050434,5134.502366050434,53116900.0,5113.186587894886,5130.0212890625,5077.209537760416,5067.016097005208,59.899627473492345,22.454679134368234,12.360171660544363,5149.68798828125
2014-11-28,5149.68798828125,5149.68798828125,5126.78067568333,5139.442292835032,57208800.0,5120.4868679721585,5137.58974609375,5088.040071614583,5071.04736328125,60.45510051956984,24.453683688277124,14.778874066090916,5164.0869140625
2014-12-01,5164.0869140625,5167.489613538383,5134.553884862,5150.179252723561,44997300.0,5129.206877190227,5142.0943359375,5101.299609375,5075.172379557292,62.22913512647025,26.88981314539069,17.20106188195087,5175.59130859375
2014-12-02,5175.59130859375,5193.844503631844,5166.427603145566,5169.413814916724,49816800.0,5138.483763470931,5153.4634765625,5110.866471354167,5080.05380859375,63.63291328496022,29.409754441685436,19.642800393897787,5165.8427734375
2014-12-03,5165.8427734375,5187.148096094422,5156.95200638674,5180.059504955813,46603500.0,5143.9555654642445,5160.06474609375,5118.679720052083,5083.11103515625,61.545547922293835,30.27125260219691,21.768490835557614,5176.95849609375
2014-12-04,5176.95849609375,5199.128530932924,5160.579739570821,5171.841507917858,48176700.0,5150.556151590146,5166.43349609375,5127.245540364584,5085.565673828125,63.034551262070295,31.487968323298446,23.712386333105783,5187.79248046875
2014-12-05,5187.79248046875,5206.021752328235,5185.013291626532,5185.04942303453,39735600.0,5158.003417365868,5174.05439453125,5136.478971354167,5089.396402994792,64.47825641035918,32.94664784611814,25.559238635708258,5143.81396484375
2014-12-08,5143.81396484375,5207.013165310794,5124.3445077439765,5197.687844655031,51834200.0,5155.165526861445,5169.9998046875,5142.48349609375,5093.386995442708,55.0750777684777,30.20576989709116,26.48854488798484,5122.11279296875
2014-12-09,5122.11279296875,5142.616878298178,5122.11279296875,5132.709548788737,49879300.0,5148.554980082907,5159.3041015625,5143.806315104167,5097.420442708333,51.11387129450088,25.98298548663206,26.387433007714286,5165.2060546875
2014-12-10,5165.2060546875,5168.528679185824,5121.378660092554,5121.378660092554,43753000.0,5151.885195003826,5159.1767578125,5146.304459635417,5100.465348307292,57.63067669470703,25.81607287495717,26.273160981162867,5152.49462890625
2014-12-11,5152.49462890625,5166.499455855676,5136.999625481224,5139.086458461799,45944000.0,5152.007081784312,5154.283984375,5150.246256510417,5103.593440755209,55.28935953864657,24.37708375363127,25.89394553565655,5160.232421875
2014-12-12,5160.232421875,5178.313749934601,5150.384660327309,5150.960809795616,51577700.0,5153.65214980245,5148.77197265625,5153.472037760416,5105.956217447917,56.449231043044996,23.589128938092472,25.432982216143735,5108.23291015625
2014-12-15,5108.23291015625,5125.870894157931,5094.217343475698,5124.06237093951,66874600.0,5144.568301873211,5141.65576171875,5151.249967447917,5106.720279947916,47.52643320302822,18.554854242506735,24.057356621416336,5025.83203125
2014-12-16,5025.83203125,5069.065698477296,5005.079910041876,5067.7527613466045,67950500.0,5120.821047748569,5122.399609375,5145.055729166666,5105.223258463541,37.429777803610975,7.825881115351876,20.811061520203445,5035.453125
2014-12-17,5035.453125,5059.53519639461,5021.75395065349,5030.619328584473,54841000.0,5103.747463198855,5096.4490234375,5138.563509114583,5104.183870442708,39.05771750103621,0.09830131641047046,16.66850947944485,5113.14599609375
2014-12-18,5113.14599609375,5113.14599609375,5076.028301650943,5076.028301650943,63737700.0,5105.627169777835,5088.579296875,5136.432259114584,5106.8208984375,50.3024051300239,0.24053134675341425,13.382913852906563,5144.4208984375
2014-12-19,5144.4208984375,5162.170207722531,5127.523606777424,5141.505972809428,66679000.0,5113.385915509768,5085.4169921875,5136.081119791666,5112.060595703125,53.983223181413386,2.844088037871188,11.275148689899488,5125.57275390625
2014-12-22,5125.57275390625,5166.820174155209,5125.57275390625,5160.818454302701,60447700.0,5115.823283189065,5088.8849609375,5133.513509114583,5117.406559244791,51.507311303396406,3.347944707473289,9.689707893414248,5138.86767578125
2014-12-23,5138.86767578125,5151.1723722073775,5138.854980963303,5139.587862568621,41732000.0,5120.432161707502,5111.49208984375,5131.065266927083,5120.965869140625,53.13991695445071,4.7651145587869905,8.704789226488796,5166.78173828125
2014-12-24,5166.78173828125,5175.181313582288,5140.767614438665,5141.177754719597,36701800.0,5129.7020770222525,5137.7578125,5131.127864583334,5124.903792317708,56.454793265203236,8.047892339061036,8.573409849003244,5178.17138671875
2014-12-29,5178.17138671875,5185.462118411454,5167.22796524617,5168.519907119924,31914700.0,5139.395938961552,5150.762890625,5131.208723958333,5129.227132161458,57.767544874032446,11.43673130335992,9.14607413987458,5226.7431640625
2014-12-30,5226.7431640625,5226.7431640625,5175.440475112746,5177.741166736882,46686400.0,5156.865383981742,5167.22734375,5133.805436197917,5135.142203776041,62.90362754607039,17.83614314265924,10.884087940431513,5242.56494140625
2015-01-02,5242.56494140625,5247.733685491154,5230.546366340135,5233.592146200482,38133000.0,5174.0052954666435,5190.62578125,5140.388834635417,5141.436165364584,64.42147984556345,23.908802541124714,13.489030860570153,5219.7919921875
2015-01-05,5219.7919921875,5233.456499504088,5206.08256474395,5229.480580005805,44846100.0,5183.162634810816,5206.81064453125,5146.90078125,5145.353548177083,60.579355544619794,26.577473613171605,16.106719411090445,5168.8583984375
2015-01-06,5168.8583984375,5194.600558183852,5168.8583984375,5186.001772566974,51516500.0,5180.301787536153,5207.2259765625,5147.144270833333,5146.724365234375,52.97011435095122,24.302356876306476,17.745846904133654,5206.9150390625
2015-01-07,5206.9150390625,5207.172841505466,5174.594034300035,5175.352305500653,72088500.0,5185.624437841423,5212.97470703125,5150.772298177083,5150.50927734375,57.28715387768808,25.27876544427454,19.25243061216183,5211.625
2015-01-08,5211.625,5229.975359006762,5208.790149551838,5218.196521216295,69163000.0,5190.824550273139,5209.95107421875,5154.198470052083,5153.83525390625,57.80340504758536,26.13140419260526,20.62822532825052,5216.4619140625
2015-01-09,5216.4619140625,5240.033750099652,5212.076830908003,5226.683684003419,73930500.0,5195.952023031012,5204.73046875,5161.413736979167,5156.331852213541,58.36001232397311,26.88748291844695,21.880076846289803,5187.7314453125
2015-01-12,5187.7314453125,5220.04610712915,5183.012390472769,5202.546787371679,47662000.0,5194.30790748731,5198.318359375,5172.20703125,5158.631380208333,53.818870407207456,24.881552983782058,22.480372073788256,5214.15576171875
2015-01-13,5214.15576171875,5217.017954905363,5196.883485366576,5199.732495473005,72921400.0,5198.277478333599,5207.37783203125,5184.120540364584,5161.342024739583,57.12344327944296,25.134327671551546,23.011163193340916,5159.46728515625
2015-01-14,5159.46728515625,5224.819723664465,5159.46728515625,5217.001180119731,6397239800.0,5190.51543969813,5197.88828125,5187.208626302084,5161.820442708334,49.26610021361919,20.683325918561422,22.545595738385018,5188.51025390625
2015-01-15,5188.51025390625,5193.753214192302,5167.80695701212,5180.232743594326,54180100.0,5190.114402539754,5193.26533203125,5190.147916666667,5163.114518229167,52.96610391416765,19.277184434952687,21.891913477698555,5148.1787109375
2015-01-16,5148.1787109375,5204.290786740559,5148.1787109375,5181.809727359412,46196100.0,5181.727264219304,5179.60869140625,5191.65498046875,5162.584244791667,47.75736292084073,14.738492557867175,20.46122929373228,5151.892578125
2015-01-19,5151.892578125,5171.483125457586,5132.506612686399,5151.958981794647,44823900.0,5175.760327000444,5172.44091796875,5192.523307291666,5161.794287109375,48.26192109689228,11.310840263907266,18.63115148776728,5165.888671875
2015-01-20,5165.888671875,5165.888671875,5121.615493633112,5154.16940168849,47230800.0,5173.785995975355,5162.7875,5192.46376953125,5161.795817057292,50.213399665474824,9.612956739991205,16.827512538212066,5215.06298828125
2015-01-21,5215.06298828125,5215.06298828125,5164.103059091347,5176.149464887776,39723300.0,5182.041394436535,5173.906640625,5194.923209635416,5163.065966796875,56.431306318719216,12.095894242378563,15.881188879045366,5252.978515625
2015-01-22,5252.978515625,5267.366627120498,5214.822775129303,5215.437009018991,60342700.0,5196.228818674228,5186.80029296875,5196.672233072916,5165.238834635416,60.525016868345645,16.92797117061764,16.09054533735982,5323.67724609375
2015-01-23,5323.67724609375,5324.83149797545,5280.977250404124,5280.977250404124,61824800.0,5221.718504158132,5221.9,5202.079720052084,5171.23427734375,66.79085881683744,26.16065984215038,18.10456823831793,5259.81884765625
2015-01-26,5259.81884765625,5309.316917747312,5208.218808738819,5302.4324205459625,47668400.0,5229.338572857757,5243.48525390625,5204.748177083334,5175.824479166667,57.85761655047416,28.0020034007066,20.084055270795666,5276.94384765625
2015-01-27,5276.94384765625,5276.94384765625,5243.549149382281,5254.252834966928,40300400.0,5238.8596278174555,5265.6962890625,5211.953873697917,5179.549072265625,59.42490478417178,30.491637204125254,22.165571657461587,5268.64697265625
2015-01-28,5268.64697265625,5279.708553811264,5263.340050317965,5272.015982145087,45228300.0,5244.817096785215,5276.4130859375,5216.0693359375,5183.420817057292,58.29375412244564,31.43286297940631,24.01902992185053,5262.5126953125
2015-01-29,5262.5126953125,5266.783524973637,5253.247431376323,5263.330046273143,39427200.0,5248.3562164906725,5278.319921875,5219.461848958334,5186.830159505208,57.423442609636865,31.32273725479081,25.47977138843859,5289.19775390625
2015-01-30,5289.19775390625,5298.253553457377,5281.375304744196,5290.181114034355,39480500.0,5256.524523973789,5271.4240234375,5224.310904947916,5192.862320963542,60.206692366199746,33.00822476857047,26.98546206446497,5276.03076171875
2015-02-02,5276.03076171875,5291.208394423842,5257.002692741747,5276.948694788899,33697000.0,5260.425771522781,5274.66640625,5230.197526041667,5201.202278645834,58.18553661649783,32.90224296220276,28.16881824401253,5291.51171875
2015-02-03,5291.51171875,5309.906021995885,5281.85145039548,5287.417151632436,45254600.0,5266.642960968225,5277.57998046875,5235.35458984375,5209.737565104167,59.890436417723166,33.67920258691811,29.27089511259365,5315.0771484375
2015-02-04,5315.0771484375,5348.632482025469,5297.913754480742,5315.241204547237,53583900.0,5276.32979846208,5286.866015625,5245.728580729166,5216.468603515625,62.40338346038168,35.78398639802708,30.573513369680338,5279.689453125
2015-02-05,5279.689453125,5314.079227429332,5253.831573191119,5308.921225132809,40395900.0,5277.001729394665,5290.3013671875,5251.807194010416,5220.977555338542,56.662331948948164,34.20228877327645,31.299268450399563,5342.30712890625
2015-02-06,5342.30712890625,5342.30712890625,5296.390947946456,5297.144824843541,47310400.0,5290.062809296982,5300.9232421875,5264.749088541666,5228.202034505209,63.126682085225525,37.56843954243777,32.553102668807206,5348.26220703125
2015-02-09,5348.26220703125,5374.878847622195,5333.022565365508,5341.551042264634,41689400.0,5301.702688843836,5315.36953125,5277.840397135416,5235.181852213542,63.681515053884425,40.25265575568483,34.09301328618273,5321.2666015625
2015-02-10,5321.2666015625,5362.364119929233,5309.875932496224,5353.5983484968165,43593200.0,5305.615471387569,5321.3205078125,5288.19892578125,5240.33134765625,59.32370215782653,39.74345883971637,35.22310239688946,5336.3115234375
2015-02-11,5336.3115234375,5344.873202208004,5327.685882310628,5336.449701657749,47042000.0,5311.754681797556,5325.5673828125,5296.282161458334,5245.602685546875,60.92841656725596,40.091763185158015,36.19683455454317,5343.203125
2015-02-12,5343.203125,5345.932022671839,5320.037034655021,5341.8491738022885,42684700.0,5318.044370438045,5338.2701171875,5302.297135416667,5249.484684244791,61.674283786585924,40.45752240454749,37.048972124544036,5373.95556640625
2015-02-13,5373.95556640625,5380.627181351829,5352.743502611188,5363.773834376087,36806200.0,5329.226609631687,5344.5998046875,5305.6490234375,5253.864371744791,64.89473610069007,42.736217718190346,38.1864212432733,5325.28759765625
2015-02-16,5325.28759765625,5383.814125547332,5320.191604834212,5377.762603554773,35327900.0,5328.4388072366,5340.0048828125,5310.013606770834,5257.380891927083,56.76534235556269,40.15215280474058,38.57956755556676,5337.29345703125
2015-02-17,5337.29345703125,5342.71707428036,5319.258025455123,5325.4770219353095,34670400.0,5330.209737195531,5343.21025390625,5314.0369140625,5262.995393880208,58.157849402256026,38.62775850298203,38.58920574504982,5390.23974609375
2015-02-18,5390.23974609375,5415.172370925224,5372.545121232936,5372.545121232936,51676100.0,5342.215738975176,5353.9958984375,5322.143098958333,5269.106217447917,63.70909158032935,41.21686570171187,39.114737736382224,5399.8935546875
2015-02-20,5399.8935546875,5427.102455216716,5398.13776374067,5399.22170587136,42104400.0,5353.751302117641,5365.333984375,5331.301822916666,5275.3818359375,64.63050157320355,43.54576501074007,40.000943191253796,5403.06640625
2015-02-23,5403.06640625,5418.373915491882,5387.169076231614,5409.733138768537,39458000.0,5363.614322944113,5371.15615234375,5338.89306640625,5281.601985677084,64.94551885238906,45.12725815515478,41.026206184033995,5417.10302734375
2015-02-24,5417.10302734375,5422.228804312745,5397.573026107054,5399.447953098951,41829200.0,5374.312063824041,5389.51923828125,5348.297884114583,5289.247705078125,66.37243483778389,46.9717794449507,42.21532083621734,5444.89599609375
2015-02-25,5444.89599609375,5448.482770559837,5425.683853200801,5426.01684805322,49451900.0,5388.428850277983,5411.03974609375,5358.523502604166,5296.939046223958,69.05813993497867,50.09872919399368,43.79200250777261,5451.2099609375
2015-02-26,5451.2099609375,5458.855659807125,5429.273801979989,5429.273801979989,42517100.0,5400.985072409886,5423.2337890625,5367.5990234375,5306.663802083333,69.6511432750549,52.48137101688826,45.52987620959574,5450.08203125
2015-02-27,5450.08203125,5464.0067827864095,5440.92760204294,5455.012991864544,44392400.0,5410.804464177909,5433.271484375,5378.958528645833,5315.382861328125,69.39528161346851,53.66005758662868,47.15591248500233,5477.61767578125
2015-03-02,5477.61767578125,5477.61767578125,5451.3555152218605,5452.6186496106,42848700.0,5424.167106498577,5448.18173828125,5387.979231770833,5326.36416015625,72.09068656477123,56.16859497468249,48.958448982938364,5474.40576171875
2015-03-03,5474.40576171875,5499.550777721464,5472.359943022244,5479.407519887487,43155600.0,5434.214837542611,5459.64228515625,5396.388802083334,5337.114599609375,71.30184505441869,57.237654256922724,50.614290037735245,5447.84716796875
2015-03-04,5447.84716796875,5484.642611674568,5435.223635569994,5477.611146908014,39650100.0,5436.94130362784,5460.23251953125,5404.827506510416,5346.513216145833,64.9710756653566,55.30432109620506,51.55229624942921,5450.73486328125
2015-03-05,5450.73486328125,5476.413064181056,5450.73486328125,5457.684788394061,41358800.0,5439.700015558522,5460.1375,5412.455729166667,5354.3689453125,65.33150628116609,53.3897101707571,51.919779033694795,5514.57275390625
2015-03-06,5514.57275390625,5514.57275390625,5460.676899658701,5466.935445446957,43788200.0,5454.674563228068,5473.03564453125,5423.88037109375,5363.088753255209,72.15307125399836,56.37371043377334,52.81056531371051,5444.421875
2015-03-09,5444.421875,5484.789444391943,5424.742953465662,5483.644469426728,41992900.0,5452.624025582454,5466.396484375,5428.578125,5367.11357421875,58.52511846750497,52.473085423001976,52.743069335568805,5462.7158203125
2015-03-10,5462.7158203125,5471.069499409428,5407.356644673377,5436.917507001119,48243400.0,5454.6423845284635,5464.05849609375,5437.740006510417,5373.876806640625,60.61428689851825,50.27840237199325,52.250135942853696,5419.35498046875
2015-03-11,5419.35498046875,5439.050502922625,5405.731487298339,5438.116457247226,53837200.0,5447.584903716522,5458.36005859375,5443.210774739583,5378.623844401041,53.70859660492717,44.526963727718794,50.70550149982672,5439.6201171875
2015-03-12,5439.6201171875,5449.390732642388,5417.388073136359,5417.98082348178,45223300.0,5445.991946410718,5456.137109375,5446.502799479166,5384.32294921875,56.21905902464464,41.130013146632336,48.790403829187845,5426.2548828125
2015-03-13,5426.2548828125,5462.375548988412,5420.589087436777,5457.72387434652,42344300.0,5442.044533691074,5438.47353515625,5448.260221354167,5389.781022135417,54.133922024895405,36.9336939874147,46.41906186083322,5435.05908203125
2015-03-16,5435.05908203125,5449.7303849941545,5415.256631476587,5415.256631476587,36520500.0,5440.64744335911,5436.6009765625,5450.39306640625,5394.64306640625,55.309797441681745,33.927412031262065,43.92073189491899,5438.94091796875
2015-03-17,5438.94091796875,5463.803230523973,5431.585247531899,5452.620560758611,50622800.0,5440.306138281039,5431.84599609375,5451.84892578125,5400.073404947917,55.84727363224243,31.49508787224022,41.43560309038323,5412.9404296875
2015-03-18,5412.9404296875,5434.8287388501685,5412.745613043008,5425.598140694505,43007100.0,5434.832996562332,5430.5630859375,5449.7185546875,5404.121028645834,51.389194919596505,27.156389390487675,38.57976035040413,5453.64208984375
2015-03-19,5453.64208984375,5461.084671738514,5443.892468688161,5444.85532189924,48809800.0,5438.594815218616,5433.36748046875,5449.880696614583,5408.739860026041,57.15501462220661,26.694505756104263,36.20270943154416,5442.85302734375
2015-03-20,5442.85302734375,5453.480543255596,5423.066688337426,5432.939350826516,53282300.0,5439.446457643642,5436.687109375,5449.398763020833,5414.178645833334,55.28313808848965,25.16775426755703,33.99571839874673,5436.88623046875
2015-03-23,5436.88623046875,5467.727801791217,5436.88623046875,5455.666260196389,55475400.0,5438.934412208664,5437.0525390625,5446.683333333333,5417.331282552083,54.22542458477529,23.20878563815313,31.838331846628012,5447.43603515625
2015-03-24,5447.43603515625,5457.73348613127,5434.25246598714,5440.376251199501,40017200.0,5440.634736798182,5438.7515625,5444.8853515625,5420.637076822916,55.834392627249976,22.251073431917575,29.920880163685926,5405.2783203125
2015-03-25,5405.2783203125,5440.238384957865,5396.202013533367,5437.530482574893,51711500.0,5433.563453501046,5437.219140625,5442.047428385416,5423.437467447917,48.498268765000695,17.884147032865258,27.51353353752179,5368.5908203125
2015-03-26,5368.5908203125,5413.076393299824,5368.461919080268,5380.810559475641,48225500.0,5420.568926863337,5420.20888671875,5436.571158854166,5424.513444010417,43.18105796965771,11.332319830954475,24.27729079620833,5396.64404296875
2015-03-27,5396.64404296875,5397.630820983578,5350.262058436042,5352.535895751755,33640800.0,5415.78395008442,5410.96708984375,5428.709244791667,5426.294807942709,47.886070520788955,8.307842550400892,21.083401147046846,5438.44384765625
2015-03-30,5438.44384765625,5459.533357914964,5411.758364043634,5415.068781925098,46861300.0,5420.315929598786,5411.27861328125,5428.310709635417,5428.444417317708,53.998524253800184,9.178018929022073,18.702324703441892,5518.4599609375
2015-03-31,5518.4599609375,5518.4599609375,5483.832402801738,5490.7613322645775,47535700.0,5439.944735866529,5425.4833984375,5432.026985677084,5434.88349609375,62.9556990695242,16.138240012439383,18.18950776524139,5466.65478515625
2015-04-01,5466.65478515625,5523.821509303034,5454.321279989378,5516.58350927953,45716700.0,5445.286745724474,5437.75869140625,5435.180305989584,5439.195540364583,55.43034023467058,17.27488649681345,18.006583511555803,5456.18701171875
2015-04-02,5456.18701171875,5489.4269316435975,5436.742942692527,5479.95122545391,48074400.0,5447.466798923329,5455.2779296875,5436.284765625,5441.393782552083,54.0250905008254,17.133520630618477,17.83197093536834,5479.8173828125
2015-04-06,5479.8173828125,5489.389275717043,5465.394116315856,5467.483878692486,36173400.0,5453.936915701164,5471.91259765625,5439.855598958334,5444.05791015625,56.694122157462196,18.71255394941818,18.00808753817831,5523.07470703125
2015-04-07,5523.07470703125,5523.07470703125,5493.626636394069,5502.102380162984,47767100.0,5467.764473967181,5488.83876953125,5445.723307291667,5448.058186848958,61.14139560793167,23.187166556248485,19.043903341792344,5486.3701171875
2015-04-08,5486.3701171875,5518.585658250913,5476.677623922119,5513.7640688601705,43099300.0,5471.485602611245,5482.42080078125,5448.88525390625,5450.36708984375,55.89605657311321,23.50067449080234,19.935257571594345,5500.68603515625
2015-04-09,5500.68603515625,5500.68603515625,5478.300186770129,5494.332278284661,42564500.0,5477.325689120246,5489.22705078125,5454.7349609375,5452.2267578125,57.43005466100658,24.620496961354547,20.87230544954639,5491.1259765625
2015-04-10,5491.1259765625,5508.786421539807,5471.185835218064,5504.027817814375,45254000.0,5480.085746608698,5496.21484375,5457.23388671875,5453.557291666667,56.02858693283097,24.454649528111986,21.58877426525951,5447.197265625
2015-04-13,5447.197265625,5486.669362841841,5430.707672749921,5479.520715166725,39271600.0,5473.508050411959,5489.6908203125,5457.523502604166,5453.4611328125,49.99168357587048,20.541741982515305,21.37936780871067,5418.89599609375
2015-04-14,5418.89599609375,5448.236162583763,5397.517922012795,5438.3171151017,40873000.0,5462.585639548318,5468.855078125,5456.324153645834,5451.503743489583,46.51444462867621,14.984328621135319,20.100359971195598,5414.33642578125
2015-04-15,5414.33642578125,5429.858771663726,5394.096489828738,5426.019077158369,41511500.0,5452.935796794905,5454.44833984375,5454.117513020833,5449.501432291667,45.959796499015305,10.095741847307181,18.099436346417917,5420.52197265625
2015-04-16,5420.52197265625,5428.010939038542,5401.469003157633,5420.679193100577,54273800.0,5446.453031967175,5438.41552734375,5455.133756510417,5448.590592447917,46.885101558339045,6.644035244195948,15.808356125973525,5410.43359375
2015-04-17,5410.43359375,5428.719015315865,5410.43359375,5417.801471224738,38333800.0,5439.2491443237395,5422.27705078125,5457.923274739584,5447.247216796875,45.516231497456644,3.0592202407560762,13.258528948930037,5400.5927734375
2015-04-20,5400.5927734375,5406.851318618264,5383.043164338406,5406.552502137484,40809000.0,5431.517870146492,5412.95615234375,5458.1865234375,5443.447884114584,44.161764640279195,-0.5692811143971994,10.49296693626459,5460.36083984375
2015-04-21,5460.36083984375,5460.36083984375,5404.792688886888,5406.410790006941,45083200.0,5437.286464085944,5421.24912109375,5459.64765625,5443.979182942709,53.25923218169854,1.3621864387805545,8.666810836767784,5436.9072265625
2015-04-22,5436.9072265625,5457.989412655682,5425.993589442792,5452.248425484353,43405200.0,5437.2106165812565,5425.76328125,5454.210807291666,5443.118896484375,49.828462569831636,0.9889774914690861,7.1312441677080445,5435.9970703125
2015-04-23,5435.9970703125,5464.122926993835,5430.070543536615,5441.498808960602,41195200.0,5436.967907327506,5428.85830078125,5452.166959635417,5443.6736328125,49.694680646071824,0.6127018633305852,5.8275357068325535,5435.14306640625
2015-04-24,5435.14306640625,5464.127776147717,5424.552659009515,5451.563324624425,32195600.0,5436.602939143255,5433.8001953125,5450.764029947916,5443.524397786458,49.56022414794334,0.24279099561954354,4.7105867645899515,5245.24169921875
